region,deployment_type,model_full,is_available,model,version,gdpr_region,global_deployment,usable_in_gdpr
southcentralus,provisioned-models,"o1, 2024-12-17",False,o1,2024-12-17,False,False,False
southcentralus,standard-global,"o1, 2024-12-17",True,o1,2024-12-17,False,True,False
southcentralus,standard-chat-completions,"o1-mini, 2024-09-12",True,o1-mini,2024-09-12,False,False,False
southcentralus,standard-global,"o1-mini, 2024-09-12",True,o1-mini,2024-09-12,False,True,False
southcentralus,standard-models,"o1-mini, 2024-09-12",True,o1-mini,2024-09-12,False,False,False
southcentralus,standard-chat-completions,"o1-preview, 2024-09-12",True,o1-preview,2024-09-12,False,False,False
southcentralus,standard-global,"o1-preview, 2024-09-12",True,o1-preview,2024-09-12,False,True,False
southcentralus,standard-models,"o1-preview, 2024-09-12",True,o1-preview,2024-09-12,False,False,False
southcentralus,datazone-provisioned-managed,"o3-mini, 2025-01-31",True,o3-mini,2025-01-31,False,False,False
southcentralus,datazone-standard,"o3-mini, 2025-01-31",True,o3-mini,2025-01-31,False,False,False
southcentralus,global-batch,"o3-mini, 2025-01-31",False,o3-mini,2025-01-31,False,True,False
southcentralus,global-batch-datazone,"o3-mini, 2025-01-31",True,o3-mini,2025-01-31,False,True,False
southcentralus,provisioned-global,"o3-mini, 2025-01-31",True,o3-mini,2025-01-31,False,True,False
southcentralus,provisioned-models,"o3-mini, 2025-01-31",False,o3-mini,2025-01-31,False,False,False
southcentralus,standard-global,"o3-mini, 2025-01-31",True,o3-mini,2025-01-31,False,True,False
southcentralus,standard-embeddings,"text-embedding-3-large, 1",False,text-embedding-3-large,1,False,False,False
southcentralus,standard-global,"text-embedding-3-large, 1",True,text-embedding-3-large,1,False,True,False
southcentralus,standard-models,"text-embedding-3-large, 1",False,text-embedding-3-large,1,False,False,False
southcentralus,standard-embeddings,"text-embedding-3-small, 1",False,text-embedding-3-small,1,False,False,False
southcentralus,standard-global,"text-embedding-3-small, 1",True,text-embedding-3-small,1,False,True,False
southcentralus,standard-models,"text-embedding-3-small, 1",False,text-embedding-3-small,1,False,False,False
southcentralus,standard-embeddings,"text-embedding-ada-002, 1",True,text-embedding-ada-002,1,False,False,False
southcentralus,standard-models,"text-embedding-ada-002, 1",True,text-embedding-ada-002,1,False,False,False
southcentralus,standard-embeddings,"text-embedding-ada-002, 2",True,text-embedding-ada-002,2,False,False,False
southcentralus,standard-global,"text-embedding-ada-002, 2",True,text-embedding-ada-002,2,False,True,False
southcentralus,standard-models,"text-embedding-ada-002, 2",True,text-embedding-ada-002,2,False,False,False
southcentralus,standard-models,"tts, 001",False,tts,001,False,False,False
southcentralus,standard-models,"tts-hd, 001",False,tts-hd,001,False,False,False
southcentralus,standard-models,"whisper, 001",False,whisper,001,False,False,False
southeastasia,standard-models,"dall-e-3, 3.0",False,dall-e-3,3.0,False,False,False
southeastasia,provisioned-models,"gpt-35-turbo, 0125",False,gpt-35-turbo,0125,False,False,False
southeastasia,standard-models,"gpt-35-turbo, 0125",False,gpt-35-turbo,0125,False,False,False
southeastasia,provisioned-models,"gpt-35-turbo, 1106",False,gpt-35-turbo,1106,False,False,False
southeastasia,standard-models,"gpt-35-turbo, 1106",False,gpt-35-turbo,1106,False,False,False
southeastasia,standard-models,"gpt-35-turbo-16k, 0613",False,gpt-35-turbo-16k,0613,False,False,False
southeastasia,standard-models,"gpt-35-turbo-instruct, 0914",False,gpt-35-turbo-instruct,0914,False,False,False
southeastasia,provisioned-models,"gpt-4, 0125-preview",False,gpt-4,0125-preview,False,False,False
southeastasia,standard-models,"gpt-4, 0125-preview",False,gpt-4,0125-preview,False,False,False
southeastasia,provisioned-models,"gpt-4, 0613",False,gpt-4,0613,False,False,False
southeastasia,standard-models,"gpt-4, 0613",False,gpt-4,0613,False,False,False
southeastasia,provisioned-models,"gpt-4, 1106-preview",False,gpt-4,1106-preview,False,False,False
southeastasia,standard-models,"gpt-4, 1106-preview",False,gpt-4,1106-preview,False,False,False
southeastasia,provisioned-models,"gpt-4, turbo-2024-04-09",False,gpt-4,turbo-2024-04-09,False,False,False
southeastasia,standard-models,"gpt-4, turbo-2024-04-09",False,gpt-4,turbo-2024-04-09,False,False,False
southeastasia,standard-models,"gpt-4, vision-preview",False,gpt-4,vision-preview,False,False,False
southeastasia,provisioned-models,"gpt-4-32k, 0613",False,gpt-4-32k,0613,False,False,False
southeastasia,standard-models,"gpt-4-32k, 0613",False,gpt-4-32k,0613,False,False,False
southeastasia,provisioned-global,"gpt-4o, 2024-05-13",True,gpt-4o,2024-05-13,False,True,False
southeastasia,provisioned-models,"gpt-4o, 2024-05-13",False,gpt-4o,2024-05-13,False,False,False
southeastasia,standard-models,"gpt-4o, 2024-05-13",False,gpt-4o,2024-05-13,False,False,False
southeastasia,provisioned-global,"gpt-4o, 2024-08-06",True,gpt-4o,2024-08-06,False,True,False
southeastasia,provisioned-models,"gpt-4o, 2024-08-06",True,gpt-4o,2024-08-06,False,False,False
southeastasia,standard-models,"gpt-4o, 2024-08-06",False,gpt-4o,2024-08-06,False,False,False
southeastasia,provisioned-global,"gpt-4o, 2024-11-20",True,gpt-4o,2024-11-20,False,True,False
southeastasia,provisioned-models,"gpt-4o, 2024-11-20",True,gpt-4o,2024-11-20,False,False,False
southeastasia,standard-models,"gpt-4o, 2024-11-20",False,gpt-4o,2024-11-20,False,False,False
southeastasia,provisioned-global,"gpt-4o-mini, 2024-07-18",True,gpt-4o-mini,2024-07-18,False,True,False
southeastasia,provisioned-models,"gpt-4o-mini, 2024-07-18",True,gpt-4o-mini,2024-07-18,False,False,False
southeastasia,standard-models,"gpt-4o-mini, 2024-07-18",False,gpt-4o-mini,2024-07-18,False,False,False
southeastasia,provisioned-global,"o1, 2024-12-17",True,o1,2024-12-17,False,True,False
southeastasia,provisioned-models,"o1, 2024-12-17",False,o1,2024-12-17,False,False,False
southeastasia,standard-models,"o1-mini, 2024-09-12",False,o1-mini,2024-09-12,False,False,False
southeastasia,standard-models,"o1-preview, 2024-09-12",False,o1-preview,2024-09-12,False,False,False
southeastasia,provisioned-global,"o3-mini, 2025-01-31",True,o3-mini,2025-01-31,False,True,False
southeastasia,provisioned-models,"o3-mini, 2025-01-31",False,o3-mini,2025-01-31,False,False,False
southeastasia,standard-embeddings,"text-embedding-3-large, 1",True,text-embedding-3-large,1,False,False,False
southeastasia,standard-models,"text-embedding-3-large, 1",True,text-embedding-3-large,1,False,False,False
southeastasia,standard-embeddings,"text-embedding-3-small, 1",False,text-embedding-3-small,1,False,False,False
southeastasia,standard-models,"text-embedding-3-small, 1",False,text-embedding-3-small,1,False,False,False
southeastasia,standard-embeddings,"text-embedding-ada-002, 1",False,text-embedding-ada-002,1,False,False,False
southeastasia,standard-models,"text-embedding-ada-002, 1",False,text-embedding-ada-002,1,False,False,False
southeastasia,standard-embeddings,"text-embedding-ada-002, 2",False,text-embedding-ada-002,2,False,False,False
southeastasia,standard-models,"text-embedding-ada-002, 2",False,text-embedding-ada-002,2,False,False,False
southeastasia,standard-models,"tts, 001",False,tts,001,False,False,False
southeastasia,standard-models,"tts-hd, 001",False,tts-hd,001,False,False,False
southeastasia,standard-models,"whisper, 001",False,whisper,001,False,False,False
southindia,standard-models,"dall-e-3, 3.0",False,dall-e-3,3.0,False,False,False
southindia,global-batch,"gpt-35-turbo, 0125",True,gpt-35-turbo,0125,False,True,False
southindia,provisioned-models,"gpt-35-turbo, 0125",True,gpt-35-turbo,0125,False,False,False
southindia,standard-chat-completions,"gpt-35-turbo, 0125",True,gpt-35-turbo,0125,False,False,False
southindia,standard-gpt-35-turbo,"gpt-35-turbo, 0125",False,gpt-35-turbo,0125,False,False,False
southindia,standard-models,"gpt-35-turbo, 0125",True,gpt-35-turbo,0125,False,False,False
southindia,standard-gpt-35-turbo,"gpt-35-turbo, 0301",False,gpt-35-turbo,0301,False,False,False
southindia,global-batch,"gpt-35-turbo, 0613",True,gpt-35-turbo,0613,False,True,False
southindia,standard-gpt-35-turbo,"gpt-35-turbo, 0613",False,gpt-35-turbo,0613,False,False,False
southindia,global-batch,"gpt-35-turbo, 1106",True,gpt-35-turbo,1106,False,True,False
southindia,provisioned-models,"gpt-35-turbo, 1106",True,gpt-35-turbo,1106,False,False,False
southindia,standard-chat-completions,"gpt-35-turbo, 1106",True,gpt-35-turbo,1106,False,False,False
southindia,standard-gpt-35-turbo,"gpt-35-turbo, 1106",True,gpt-35-turbo,1106,False,False,False
southindia,standard-models,"gpt-35-turbo, 1106",True,gpt-35-turbo,1106,False,False,False
southindia,standard-chat-completions,"gpt-35-turbo-16k, 0613",False,gpt-35-turbo-16k,0613,False,False,False
southindia,standard-gpt-35-turbo,"gpt-35-turbo-16k, 0613",False,gpt-35-turbo-16k,0613,False,False,False
southindia,standard-models,"gpt-35-turbo-16k, 0613",False,gpt-35-turbo-16k,0613,False,False,False
southindia,standard-gpt-35-turbo,"gpt-35-turbo-instruct, 0914",False,gpt-35-turbo-instruct,0914,False,False,False
southindia,standard-models,"gpt-35-turbo-instruct, 0914",False,gpt-35-turbo-instruct,0914,False,False,False
southindia,provisioned-models,"gpt-4, 0125-preview",True,gpt-4,0125-preview,False,False,False
southindia,standard-chat-completions,"gpt-4, 0125-preview",False,gpt-4,0125-preview,False,False,False
southindia,standard-gpt-4,"gpt-4, 0125-preview",False,gpt-4,0125-preview,False,False,False
southindia,standard-models,"gpt-4, 0125-preview",False,gpt-4,0125-preview,False,False,False
southindia,global-batch,"gpt-4, 0613",True,gpt-4,0613,False,True,False
southindia,provisioned-models,"gpt-4, 0613",True,gpt-4,0613,False,False,False
southindia,standard-chat-completions,"gpt-4, 0613",False,gpt-4,0613,False,False,False
southindia,standard-gpt-4,"gpt-4, 0613",False,gpt-4,0613,False,False,False
southindia,standard-models,"gpt-4, 0613",False,gpt-4,0613,False,False,False
southindia,provisioned-models,"gpt-4, 1106-preview",True,gpt-4,1106-preview,False,False,False
southindia,standard-chat-completions,"gpt-4, 1106-preview",True,gpt-4,1106-preview,False,False,False
southindia,standard-gpt-4,"gpt-4, 1106-preview",True,gpt-4,1106-preview,False,False,False
southindia,standard-models,"gpt-4, 1106-preview",True,gpt-4,1106-preview,False,False,False
southindia,global-batch,"gpt-4, turbo-2024-04-09",True,gpt-4,turbo-2024-04-09,False,True,False
southindia,provisioned-models,"gpt-4, turbo-2024-04-09",False,gpt-4,turbo-2024-04-09,False,False,False
southindia,standard-chat-completions,"gpt-4, turbo-2024-04-09",False,gpt-4,turbo-2024-04-09,False,False,False
southindia,standard-global,"gpt-4, turbo-2024-04-09",True,gpt-4,turbo-2024-04-09,False,True,False
southindia,standard-gpt-4,"gpt-4, turbo-2024-04-09",False,gpt-4,turbo-2024-04-09,False,False,False
southindia,standard-models,"gpt-4, turbo-2024-04-09",False,gpt-4,turbo-2024-04-09,False,False,False
southindia,standard-chat-completions,"gpt-4, vision-preview",False,gpt-4,vision-preview,False,False,False
southindia,standard-gpt-4,"gpt-4, vision-preview",False,gpt-4,vision-preview,False,False,False
southindia,standard-models,"gpt-4, vision-preview",False,gpt-4,vision-preview,False,False,False
southindia,provisioned-models,"gpt-4-32k, 0613",True,gpt-4-32k,0613,False,False,False
southindia,standard-chat-completions,"gpt-4-32k, 0613",False,gpt-4-32k,0613,False,False,False
southindia,standard-gpt-4,"gpt-4-32k, 0613",False,gpt-4-32k,0613,False,False,False
southindia,standard-models,"gpt-4-32k, 0613",False,gpt-4-32k,0613,False,False,False
southindia,standard-global,"gpt-4.1, 2025-04-14",False,gpt-4.1,2025-04-14,False,True,False
southindia,standard-global,"gpt-4.5-preview, 2025-02-27",False,gpt-4.5-preview,2025-02-27,False,True,False
southindia,global-batch,"gpt-4o, 2024-05-13",True,gpt-4o,2024-05-13,False,True,False
southindia,provisioned-global,"gpt-4o, 2024-05-13",True,gpt-4o,2024-05-13,False,True,False
southindia,provisioned-models,"gpt-4o, 2024-05-13",True,gpt-4o,2024-05-13,False,False,False
southindia,standard-chat-completions,"gpt-4o, 2024-05-13",False,gpt-4o,2024-05-13,False,False,False
southindia,standard-global,"gpt-4o, 2024-05-13",True,gpt-4o,2024-05-13,False,True,False
southindia,standard-gpt-4,"gpt-4o, 2024-05-13",False,gpt-4o,2024-05-13,False,False,False
southindia,standard-models,"gpt-4o, 2024-05-13",False,gpt-4o,2024-05-13,False,False,False
southindia,global-batch,"gpt-4o, 2024-08-06",True,gpt-4o,2024-08-06,False,True,False
southindia,provisioned-global,"gpt-4o, 2024-08-06",True,gpt-4o,2024-08-06,False,True,False
southindia,provisioned-models,"gpt-4o, 2024-08-06",True,gpt-4o,2024-08-06,False,False,False
southindia,standard-chat-completions,"gpt-4o, 2024-08-06",False,gpt-4o,2024-08-06,False,False,False
southindia,standard-global,"gpt-4o, 2024-08-06",True,gpt-4o,2024-08-06,False,True,False
southindia,standard-gpt-4,"gpt-4o, 2024-08-06",False,gpt-4o,2024-08-06,False,False,False
southindia,standard-models,"gpt-4o, 2024-08-06",False,gpt-4o,2024-08-06,False,False,False
southindia,global-batch,"gpt-4o, 2024-11-20",True,gpt-4o,2024-11-20,False,True,False
southindia,provisioned-global,"gpt-4o, 2024-11-20",True,gpt-4o,2024-11-20,False,True,False
southindia,provisioned-models,"gpt-4o, 2024-11-20",True,gpt-4o,2024-11-20,False,False,False
southindia,standard-chat-completions,"gpt-4o, 2024-11-20",False,gpt-4o,2024-11-20,False,False,False
southindia,standard-global,"gpt-4o, 2024-11-20",True,gpt-4o,2024-11-20,False,True,False
southindia,standard-models,"gpt-4o, 2024-11-20",False,gpt-4o,2024-11-20,False,False,False
southindia,standard-global,"gpt-4o-audio-preview, 2024-12-17",False,gpt-4o-audio-preview,2024-12-17,False,True,False
southindia,global-batch,"gpt-4o-mini, 2024-07-18",True,gpt-4o-mini,2024-07-18,False,True,False
southindia,provisioned-global,"gpt-4o-mini, 2024-07-18",True,gpt-4o-mini,2024-07-18,False,True,False
southindia,provisioned-models,"gpt-4o-mini, 2024-07-18",True,gpt-4o-mini,2024-07-18,False,False,False
southindia,standard-chat-completions,"gpt-4o-mini, 2024-07-18",False,gpt-4o-mini,2024-07-18,False,False,False
southindia,standard-global,"gpt-4o-mini, 2024-07-18",True,gpt-4o-mini,2024-07-18,False,True,False
southindia,standard-gpt-4,"gpt-4o-mini, 2024-07-18",False,gpt-4o-mini,2024-07-18,False,False,False
southindia,standard-models,"gpt-4o-mini, 2024-07-18",False,gpt-4o-mini,2024-07-18,False,False,False
southindia,standard-global,"gpt-4o-mini-audio-preview, 2024-12-17",False,gpt-4o-mini-audio-preview,2024-12-17,False,True,False
southindia,standard-global,"gpt-4o-mini-realtime-preview, 2024-12-17",False,gpt-4o-mini-realtime-preview,2024-12-17,False,True,False
southindia,standard-global,"gpt-4o-realtime-preview, 2024-12-17",False,gpt-4o-realtime-preview,2024-12-17,False,True,False
southindia,provisioned-global,"o1, 2024-12-17",True,o1,2024-12-17,False,True,False
southindia,provisioned-models,"o1, 2024-12-17",False,o1,2024-12-17,False,False,False
southindia,standard-global,"o1, 2024-12-17",True,o1,2024-12-17,False,True,False
southindia,standard-chat-completions,"o1-mini, 2024-09-12",False,o1-mini,2024-09-12,False,False,False
southindia,standard-global,"o1-mini, 2024-09-12",False,o1-mini,2024-09-12,False,True,False
southindia,standard-models,"o1-mini, 2024-09-12",False,o1-mini,2024-09-12,False,False,False
southindia,standard-chat-completions,"o1-preview, 2024-09-12",False,o1-preview,2024-09-12,False,False,False
southindia,standard-global,"o1-preview, 2024-09-12",False,o1-preview,2024-09-12,False,True,False
southindia,standard-models,"o1-preview, 2024-09-12",False,o1-preview,2024-09-12,False,False,False
southindia,global-batch,"o3-mini, 2025-01-31",False,o3-mini,2025-01-31,False,True,False
southindia,provisioned-global,"o3-mini, 2025-01-31",True,o3-mini,2025-01-31,False,True,False
southindia,provisioned-models,"o3-mini, 2025-01-31",False,o3-mini,2025-01-31,False,False,False
southindia,standard-global,"o3-mini, 2025-01-31",True,o3-mini,2025-01-31,False,True,False
southindia,standard-embeddings,"text-embedding-3-large, 1",True,text-embedding-3-large,1,False,False,False
southindia,standard-global,"text-embedding-3-large, 1",True,text-embedding-3-large,1,False,True,False
southindia,standard-models,"text-embedding-3-large, 1",True,text-embedding-3-large,1,False,False,False
southindia,standard-embeddings,"text-embedding-3-small, 1",False,text-embedding-3-small,1,False,False,False
southindia,standard-global,"text-embedding-3-small, 1",True,text-embedding-3-small,1,False,True,False
southindia,standard-models,"text-embedding-3-small, 1",False,text-embedding-3-small,1,False,False,False
southindia,standard-embeddings,"text-embedding-ada-002, 1",False,text-embedding-ada-002,1,False,False,False
southindia,standard-models,"text-embedding-ada-002, 1",False,text-embedding-ada-002,1,False,False,False
southindia,standard-embeddings,"text-embedding-ada-002, 2",True,text-embedding-ada-002,2,False,False,False
southindia,standard-global,"text-embedding-ada-002, 2",False,text-embedding-ada-002,2,False,True,False
southindia,standard-models,"text-embedding-ada-002, 2",True,text-embedding-ada-002,2,False,False,False
southindia,standard-audio,"tts, 001",False,tts,001,False,False,False
southindia,standard-models,"tts, 001",False,tts,001,False,False,False
southindia,standard-audio,"tts-hd, 001",False,tts-hd,001,False,False,False
southindia,standard-models,"tts-hd, 001",False,tts-hd,001,False,False,False
southindia,standard-audio,"whisper, 001",True,whisper,001,False,False,False
southindia,standard-models,"whisper, 001",True,whisper,001,False,False,False
